track_id,relation,t_start,t_end,z_min_m,x_inner_absmin_m,event,clearance_m,side,speed_difference_mps,score
5433,cross_side,790.92,796.67,7.5,9.82,crossing_traffic_near,,,,
5500,cross_side,797.17,799.25,11.5,6.48,crossing_traffic_near,,,,
5566,cross_side,804.67,813.33,7.6,1.69,crossing_traffic_near,,,,
5671,oncoming,826.17,826.67,13.0,0.0,oncoming_close_pass,,,,
5701,cross_side,828.58,829.08,11.3,19.45,crossing_traffic_near,,,,
5703,cross_side,828.75,844.58,6.2,0.0,crossing_traffic_near,,,,
5714,cross_side,829.58,832.17,10.0,0.0,crossing_traffic_near,,,,
5723,cross_side,830.0,832.58,10.6,0.0,crossing_traffic_near,,,,
5749,cross_side,833.33,835.5,9.5,0.0,crossing_traffic_near,,,,
5753,cross_side,834.17,839.17,7.7,1.15,crossing_traffic_near,,,,
5759,cross_side,836.92,844.25,6.4,0.0,crossing_traffic_near,,,,
5765,cross_side,837.75,845.58,7.9,0.0,crossing_traffic_near,,,,
5783,cross_side,841.08,841.5,11.9,2.36,crossing_traffic_near,,,,
5797,cross_side,842.33,845.0,5.2,4.33,crossing_traffic_near,,,,
5808,cross_side,843.33,846.25,4.4,3.91,crossing_traffic_near,,,,
5810,cross_side,843.42,847.83,11.6,0.0,crossing_traffic_near,,,,
5836,cross_side,845.25,847.5,4.2,3.31,crossing_traffic_near,,,,
5877,cross_side,848.58,852.08,5.6,4.45,crossing_traffic_near,,,,
6206,ego_lane,876.75,878.92,1.5,0.59,vehicle_close_in_my_lane,,,,
6212,cross_side,877.92,878.92,6.1,5.11,crossing_traffic_near,,,,
6229,cross_side,878.67,882.33,5.5,3.45,crossing_traffic_near,,,,
6246,cross_side,881.25,900.0,10.1,0.0,crossing_traffic_near,,,,
6260,cross_side,882.58,891.75,6.2,0.0,crossing_traffic_near,,,,
6280,cross_side,888.42,915.33,10.5,3.98,crossing_traffic_near,,,,
6288,cross_side,896.08,899.25,11.5,8.87,crossing_traffic_near,,,,
6293,cross_side,899.08,900.0,10.5,5.81,crossing_traffic_near,,,,
6294,cross_side,899.42,904.0,2.4,0.0,crossing_traffic_near,,,,
6304,cross_side,900.42,910.08,7.4,0.0,crossing_traffic_near,,,,
6315,cross_side,907.83,919.5,2.4,0.0,crossing_traffic_near,,,,
6322,cross_side,915.92,922.42,10.2,5.44,crossing_traffic_near,,,,
6323,cross_side,916.42,925.08,6.5,4.61,crossing_traffic_near,,,,
6325,cross_side,919.33,919.58,2.4,2.19,crossing_traffic_near,,,,
6329,cross_side,921.58,925.75,5.3,5.17,crossing_traffic_near,,,,
6334,cross_side,922.5,923.0,11.2,11.76,crossing_traffic_near,,,,
6341,cross_side,924.0,925.58,7.1,5.27,crossing_traffic_near,,,,
6424,cross_side,934.67,940.58,9.9,0.71,crossing_traffic_near,,,,
6440,cross_side,937.0,937.17,7.5,7.01,crossing_traffic_near,,,,
6447,ego_lane,938.08,938.42,1.8,0.69,overtaken_by_vehicle,0.69,right,1.5,
6447,ego_lane,938.08,938.42,1.8,0.69,close_pass_under_1p5m,0.69,right,,
6447,ego_lane,938.08,938.42,1.8,0.69,vehicle_close_in_my_lane,,,,
6468,cross_side,939.92,942.58,1.8,0.0,crossing_traffic_near,,,,
6477,cross_side,940.67,943.33,7.6,7.46,crossing_traffic_near,,,,
6478,cross_side,940.67,944.0,7.0,7.03,crossing_traffic_near,,,,
6479,cross_side,940.75,942.17,7.0,7.38,crossing_traffic_near,,,,
6481,cross_side,940.92,944.67,7.5,8.32,crossing_traffic_near,,,,
6485,cross_side,941.42,943.67,5.7,0.0,crossing_traffic_near,,,,
6503,cross_side,945.67,948.25,7.3,5.75,crossing_traffic_near,,,,
6548,parked,950.08,950.58,6.3,5.6,overtaken_by_vehicle,5.6,right,4.9,
6825,cross_side,977.17,980.42,9.5,4.29,crossing_traffic_near,,,,
6830,cross_side,978.92,979.67,10.1,0.0,crossing_traffic_near,,,,
6837,ego_lane,980.83,987.42,1.8,0.0,vehicle_close_in_my_lane,,,,
6868,cross_side,984.17,984.75,4.2,1.09,crossing_traffic_near,,,,
6870,cross_side,984.33,986.5,5.1,0.47,crossing_traffic_near,,,,
6879,cross_side,985.17,988.5,6.8,0.0,crossing_traffic_near,,,,
6923,ego_lane,989.5,989.83,5.2,0.0,vehicle_close_in_my_lane,,,,
6961,cross_side,992.17,996.25,11.4,1.13,crossing_traffic_near,,,,
6964,ego_lane,993.0,993.0,2.1,0.34,vehicle_close_in_my_lane,,,,
6967,ego_lane,993.33,993.58,1.7,0.23,vehicle_close_in_my_lane,,,,
6976,cross_side,995.67,998.67,8.5,5.89,crossing_traffic_near,,,,
6986,cross_side,998.33,1003.42,4.0,2.35,crossing_traffic_near,,,,
7000,cross_side,999.67,1001.33,3.0,2.52,crossing_traffic_near,,,,
7041,ego_lane,1006.17,1015.83,2.7,0.2,vehicle_close_in_my_lane,,,,
7109,cross_side,1017.08,1017.92,7.6,3.42,crossing_traffic_near,,,,
7151,cross_side,1022.0,1023.25,3.5,2.01,crossing_traffic_near,,,,
7154,ego_lane,1022.17,1031.08,3.2,0.0,overtaken_by_vehicle,0.15,left,2.1,
7154,ego_lane,1022.17,1031.08,3.2,0.0,close_pass_under_1p5m,0.15,left,,
7154,ego_lane,1022.17,1031.08,3.2,0.0,vehicle_close_in_my_lane,,,,
7174,cross_side,1024.08,1024.5,7.6,5.09,crossing_traffic_near,,,,
7275,cross_side,1039.58,1043.5,9.8,5.69,crossing_traffic_near,,,,
7291,cross_side,1041.42,1046.17,11.3,0.0,crossing_traffic_near,,,,
7336,cross_side,1048.75,1052.17,4.8,0.0,crossing_traffic_near,,,,
7356,ego_lane,1050.0,1062.83,1.8,0.0,vehicle_close_in_my_lane,,,,
7377,cross_side,1051.83,1058.17,4.7,2.31,crossing_traffic_near,,,,
7470,cross_side,1062.67,1064.25,10.7,13.8,crossing_traffic_near,,,,
7478,cross_side,1065.83,1066.0,6.1,5.2,crossing_traffic_near,,,,
7560,cross_side,1130.67,1133.58,10.8,0.26,crossing_traffic_near,,,,
7601,cross_side,1134.67,1135.17,7.5,9.4,crossing_traffic_near,,,,
7607,cross_side,1135.25,1137.17,5.7,2.98,crossing_traffic_near,,,,
7611,cross_side,1136.58,1138.92,11.4,0.0,crossing_traffic_near,,,,
7615,cross_side,1136.75,1137.75,8.8,5.46,crossing_traffic_near,,,,
7624,ego_lane,1137.33,1220.25,1.5,0.0,vehicle_close_in_my_lane,,,,
7670,cross_side,1146.58,1148.08,7.1,7.68,crossing_traffic_near,,,,
7703,parked,1158.17,1158.42,6.3,4.98,overtaken_by_vehicle,4.98,left,4.4,
7776,parked,1164.25,1169.17,2.5,1.14,overtaken_by_vehicle,1.17,right,2.0,
7776,parked,1164.25,1169.17,2.5,1.14,close_pass_under_1p5m,1.17,right,,
7787,oncoming,1165.25,1165.92,2.5,1.14,oncoming_close_pass,,,,
7789,oncoming,1165.5,1165.58,7.5,0.97,oncoming_close_pass,,,,
7797,cross_side,1167.5,1168.5,6.3,0.0,crossing_traffic_near,,,,
7802,oncoming,1168.92,1169.08,2.9,1.39,oncoming_close_pass,,,,
7814,ego_lane,1174.25,1176.58,1.6,0.0,vehicle_close_in_my_lane,,,,
7819,cross_side,1178.58,1179.75,8.1,1.22,crossing_traffic_near,,,,
7938,cross_side,1198.33,1201.42,4.6,5.31,crossing_traffic_near,,,,
7967,parked,1201.17,1201.5,1.7,0.65,overtaken_by_vehicle,0.65,right,1.3,
7967,parked,1201.17,1201.5,1.7,0.65,close_pass_under_1p5m,0.65,right,,
7992,cross_side,1203.67,1204.67,10.4,0.0,crossing_traffic_near,,,,
7994,cross_side,1203.92,1208.75,6.8,6.51,crossing_traffic_near,,,,
7999,cross_side,1204.83,1211.42,10.5,0.41,crossing_traffic_near,,,,
8021,cross_side,1206.75,1208.08,11.5,11.88,crossing_traffic_near,,,,
8084,cross_side,1214.5,1217.33,11.3,9.12,crossing_traffic_near,,,,
8088,cross_side,1214.83,1218.83,11.0,0.0,crossing_traffic_near,,,,
8094,cross_side,1216.17,1217.33,10.7,7.67,crossing_traffic_near,,,,
8096,cross_side,1216.17,1218.92,10.9,8.28,crossing_traffic_near,,,,
8100,ego_lane,1216.83,1239.42,1.5,0.0,vehicle_close_in_my_lane,,,,
8129,cross_side,1220.75,1221.5,7.8,4.31,crossing_traffic_near,,,,
8146,parked,1223.33,1223.75,3.5,2.78,overtaken_by_vehicle,2.78,left,0.6,
8201,ego_lane,1228.58,1293.25,1.5,0.0,vehicle_close_in_my_lane,,,,
8264,cross_side,1241.58,1245.58,5.2,5.53,crossing_traffic_near,,,,
8267,cross_side,1242.25,1248.58,9.2,2.13,crossing_traffic_near,,,,
8275,ego_lane,1250.58,1252.5,1.9,0.0,vehicle_close_in_my_lane,,,,
8292,ego_lane,1255.0,1257.25,5.1,0.0,vehicle_close_in_my_lane,,,,
8354,cross_side,1259.33,1264.25,4.3,2.75,crossing_traffic_near,,,,
8435,oncoming,1265.75,1267.83,2.0,0.0,oncoming_close_pass,,,,
8452,oncoming,1267.92,1274.67,14.5,0.0,oncoming_close_pass,,,,
8459,cross_side,1269.25,1278.75,3.4,0.0,crossing_traffic_near,,,,
8466,cross_side,1270.25,1273.75,7.5,0.0,crossing_traffic_near,,,,
8472,ego_lane,1272.25,1273.75,3.3,0.0,vehicle_close_in_my_lane,,,,
8477,cross_side,1272.5,1276.17,11.2,4.32,crossing_traffic_near,,,,
8490,cross_side,1275.08,1278.42,3.3,4.14,crossing_traffic_near,,,,
8510,ego_lane,1277.92,1283.5,2.5,0.0,vehicle_close_in_my_lane,,,,
8533,ego_lane,1286.83,1287.08,2.0,0.69,vehicle_close_in_my_lane,,,,
8541,cross_side,1291.17,1301.33,2.8,0.0,crossing_traffic_near,,,,
8547,cross_side,1294.25,1298.17,5.8,0.0,crossing_traffic_near,,,,
8566,cross_side,1297.67,1303.75,5.3,0.19,crossing_traffic_near,,,,
8570,cross_side,1297.83,1301.08,6.1,5.87,crossing_traffic_near,,,,
8579,cross_side,1298.58,1301.08,11.0,0.0,crossing_traffic_near,,,,
8608,cross_side,1302.75,1303.67,7.7,5.99,crossing_traffic_near,,,,
8687,cross_side,1315.25,1315.92,4.5,3.35,crossing_traffic_near,,,,
8768,oncoming,1323.17,1324.17,3.8,1.04,oncoming_close_pass,,,,
8779,parked,1324.0,1324.58,2.3,1.22,overtaken_by_vehicle,1.22,right,6.0,
8779,parked,1324.0,1324.58,2.3,1.22,close_pass_under_1p5m,1.22,right,,
8799,cross_side,1333.83,1334.5,6.5,4.25,crossing_traffic_near,,,,
8852,parked,1339.33,1339.58,1.9,1.83,overtaken_by_vehicle,1.96,right,0.5,
868,parked,206.58,207.5,1.5,0.9,emergency_vehicle_review,,,,1.0
715,parked,197.75,202.42,1.6,0.0,emergency_vehicle_review,,,,1.0
7500,parked,1104.42,1114.58,3.0,0.0,emergency_vehicle_review,,,,1.0
6837,ego_lane,980.83,987.42,1.8,0.0,emergency_vehicle_review,,,,1.0
2398,parked,405.75,412.17,1.3,0.0,emergency_vehicle_review,,,,1.0
7206,adjacent_same,1032.83,1042.58,1.7,0.0,emergency_vehicle_review,,,,0.99
7356,ego_lane,1050.0,1062.83,1.8,0.0,emergency_vehicle_review,,,,0.99
6546,parked,950.0,956.17,2.1,0.0,emergency_vehicle_review,,,,0.99
7624,ego_lane,1137.33,1220.25,1.5,0.0,emergency_vehicle_review,,,,0.99
6784,parked,970.67,974.58,1.9,0.49,emergency_vehicle_review,,,,0.99
