video,track_id,class_id,n_det,t_start,t_end,duration_s,conf_median,box_h_median,box_h_max,aspect_median,u_rel_median,u_rel_first,u_rel_last,d_rel_median,x_center_med,x_center_p10,x_center_p90,x_inner_med,x_inner_absmin,z_med,z_min,z_first,z_last,v_along_med,v_along_p10,v_along_p90,v_lat_med,v_lat_absmed,frac_static,frac_cross,frac_same,frac_opposite,ego_speed_med,ego_moving_frac,closing_med,frac_trunc_bottom,frac_trunc_side,enter_edge,exit_edge,log_growth,x_at_min_z,x_inner_at_min_z,frac_close_pass,v_along_ratio,v_lat_ratio,det_rate,aspect_p90,geom_valid_frac,abs_x_at_min_z,world_speed,world_heading_deg,world_heading_abs,world_speed_ratio,world_fit_span_s,view_rear,view_front,view_side,emergency,n_crops,world_speed_fit,heading_fit_deg,heading_fit_abs,depth_z_min,depth_z_med,depth_x_med,depth_x_at_min_z,world_speed_med,world_speed_p90,frac_world_static,heading_abs_med,frac_heading_same,frac_heading_opposite,frac_heading_crossing,lines_between_med,lines_between_min,yellow_between_max,dist_to_line_med,n_depth_samples,p_separated_path,p_bike_lane,p_shared_road,scene,static_neighbours,rule_relation,ride_scene,relation,relation_confidence,proba_adjacent_same,proba_cross_side,proba_ego_lane,proba_oncoming,proba_parked,relation_source,group
VID_20260209_090112_00_001,26,2,648,5.605599880218506,49.44940185546875,43.84380340576172,0.8589811325073242,55.207061767578125,118.484130859375,3.072978973388672,0.11911754029679092,0.19674929111572925,-0.6126609344155349,0.03682515025138855,6.403671457835096,3.4331312249951678,19.282621035963327,4.0756202593834505,0.0,19.184813499450684,6.036674976348877,24.633317947387695,6.036674976348877,-0.02305857970766697,-5.814156566910629,5.438366267330551,-0.018845656121822367,0.6041457156779577,0.48919753086419754,0.19753086419753085,0.23765432098765432,0.2021604938271605,0.013461795621027334,0.2700617283950617,0.10060311442392972,0.0,0.021604938271604937,0.0,1.0,1.1942042112350464,-10.390146361960621,-10.098026970019056,0.032407407407407406,-0.04611715941533394,1.2082914313559154,14.779739379882812,3.1888920783996584,1.0,10.390146361960621,0.25125346640030055,-99.91352321235777,99.91352321235777,0.5025069328006011,43.84380340576172,0.008039933,0.03321398,0.9587461,0.23440918,2.0,0.1827476958585348,-102.15071472238915,102.15071472238915,10.10034065037793,18.71258449710149,1.9183789333352266,13.32786668638963,0.8000169883517516,8.467506325650284,0.532608695652174,82.05704840038351,0.0625,0.03125,0.90625,0.0,0.0,2.0,6.125,92.0,0.5898127079010009,0.03692926876246929,0.37325804829597475,separated_path,5.0,parked,separated_path,cross_side,0.5285478800161412,0.00128870166025259,0.5285478800161412,0.0010172456298629523,0.001158885114849727,0.46798728757889363,gradient_boosting,not_sharing
VID_20260209_090112_00_001,31,2,2,6.206200122833252,6.272933483123779,0.06673336029052734,0.5873839855194092,38.9627685546875,39.45794677734375,4.269084930419922,0.11022850573188378,0.11121254766099327,0.1092444638027743,0.02639719657599926,8.288640611674325,8.18782517408869,8.389456049259959,5.032139616780926,4.922929693125227,26.764638900756836,26.59662628173828,26.93265151977539,26.59662628173828,,,,,,,,,,2.60327548708217,1.0,,0.0,0.0,0.0,0.0,0.025419441983103752,8.16262131469228,4.922929693125227,0.0,,,29.97001838684082,4.3086811065673825,1.0,8.16262131469228,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.49808557629585265,0.02329387664794922,0.47862056493759153,separated_path,1.0,parked,separated_path,parked,0.8093201689682767,0.06502785780173484,0.1135379124755369,0.009536535514507909,0.002577525239943672,0.8093201689682767,gradient_boosting,parked
VID_20260209_090112_00_001,32,2,93,6.80679988861084,12.946267127990723,6.139467239379883,0.8856619000434875,109.29861450195312,146.21133422851562,2.4780490398406982,0.31864296477051607,0.31509004175792116,0.5629057374593877,0.08091903477907181,8.265367084913208,4.518167199053191,9.849310185349639,6.676178141142534,1.2975166031601864,8.730746269226074,7.081064701080322,14.194048881530762,11.907037734985352,0.6573665933077915,-1.9888274247088584,4.071474414745811,0.37604128928568953,1.0076868603683966,0.3333333333333333,0.1827956989247312,0.41935483870967744,0.12903225806451613,1.4178361996117865,0.8817204301075269,0.6972570678533456,0.0,0.07526881720430108,0.0,1.0,0.4647250771522522,9.909133517844932,8.502747584845892,0.010752688172043012,0.46364071779785493,0.7107216338843009,15.147893905639648,2.600790786743164,1.0,9.909133517844932,2.0719414048328666,-19.92903386845409,19.92903386845409,1.4613404604849125,6.139467239379883,0.034137286,0.0032572513,0.9626055,0.007827659,2.0,0.5987194392107282,36.22888506878385,36.22888506878385,8.05107323597331,10.664974799988276,8.820209580808577,9.872353541544582,4.374005539380696,6.898311082726428,0.0,101.098416579205,0.0,0.2,0.8,4.5,3.0,2.0,0.375,13.0,0.6609154343605042,0.024317097663879395,0.31476749777793883,separated_path,1.0,adjacent_same,separated_path,cross_side,0.5458486536662245,0.005822376904273403,0.5458486536662245,0.0017830331511765483,0.0006686173095107846,0.44587731896881483,gradient_boosting,not_sharing
VID_20260209_090112_00_001,33,2,55,7.273933410644531,10.877532958984375,3.6035995483398438,0.8529368042945862,47.949554443359375,58.475128173828125,2.4126946926116943,-0.2816987773190511,-0.19943133570272073,-0.5596017478495201,0.03251298889517784,-17.86670967564371,-25.605949054890445,-14.303238713070753,-16.54386080361907,11.703618655009054,21.729270935058594,17.817983627319336,31.4736270904541,21.123348236083984,-0.2435868709924133,-5.689749261521914,0.41954067008268764,1.196407880075024,1.2182691684601685,0.5454545454545454,0.18181818181818182,0.0,0.2909090909090909,1.6164736490745064,1.0,2.1981635009282567,0.0,0.09090909090909091,0.0,1.0,0.3987709581851959,-27.100442386920655,-26.255974519032552,0.0,-0.15069028259871492,0.7536585388556595,15.262516975402832,2.5018379211425783,1.0,27.100442386920655,5.663173942490924,-123.63131765434143,123.63131765434143,3.503412471792107,3.6035995483398438,0.057653703,0.27516687,0.6671794,0.0016060978,1.0,,,,19.103437557227327,20.160891977195806,-24.721294518003404,-26.362011138598586,12.519865707448021,12.519865707448021,0.0,124.62196665494338,0.0,0.0,1.0,0.0,0.0,0.0,19.0,8.0,0.6609154343605042,0.024317097663879395,0.31476749777793883,separated_path,0.0,oncoming,separated_path,parked,0.9238205480376365,0.0006923506632068739,0.06775313079359634,0.00043792928348124557,0.007296041222079121,0.9238205480376365,gradient_boosting,parked
VID_20260209_090112_00_001,34,2,21,7.407400131225586,8.742066383361816,1.3346662521362305,0.6789222359657288,41.337890625,43.65472412109375,1.7895708084106445,-0.3311118234215639,-0.28979983257724945,-0.32658466545584613,0.02802984230220318,-23.14023533781738,-24.620823111620357,-22.13683577133287,-22.005004291331133,19.854901667646903,25.204692840576172,23.867034912109375,26.104001998901367,27.723478317260742,1.992031754316454,1.7167251990935757,2.783001852698166,2.3549675936222787,2.3549675936222787,0.0,0.6190476190476191,1.0,0.0,1.3005929355460217,1.0,-0.7205193690333642,0.0,0.0,0.0,0.0,-0.06019096449017525,-22.381659603979564,-20.937502877062254,0.0,1.5316335341158445,1.8106876711840696,15.734271049499512,1.9428249597549438,1.0,22.381659603979564,2.5287456189365094,-67.86306189417215,67.86306189417215,1.9443021331458163,1.3346662521362305,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.6127634346485138,0.027481251582503318,0.3597553551197052,separated_path,1.0,cross_side,separated_path,parked,0.9789992361494605,0.009796748645990139,0.009739503080507436,0.0009070785574639824,0.0005574335665779716,0.9789992361494605,gradient_boosting,parked
VID_20260209_090112_00_001,35,2,33,7.540866851806641,9.6763334274292,2.1354665756225586,0.711444616317749,104.78668212890625,127.01287841796875,1.2073614597320557,-0.3810711492119692,-0.3609742658287362,-0.5300822389014235,0.05244841426610947,-14.99161804133312,-19.217767603360432,-12.889041809079972,-13.56375116195347,11.461364617151133,13.470065116882324,10.697237014770508,19.060884475708008,14.57435417175293,0.7175100170902873,-2.7007606011329486,2.5507314551929468,1.1969673608312048,1.1969673608312048,0.2727272727272727,0.3939393939393939,0.3333333333333333,0.3333333333333333,1.3738953597155241,1.0,0.5830829184557345,0.0,0.15151515151515152,0.0,1.0,-0.13496312499046326,-15.181119786786072,-14.398531351524246,0.0,0.5222450254427334,0.8712216344329501,15.45329761505127,1.5903832435607912,1.0,15.181119786786072,2.289224657948068,-115.53260803563857,115.53260803563857,1.6662292668504755,2.1354665756225586,0.011969465,0.92829806,0.05973248,0.0031430724,1.0,,,,,,,,,,,,,,,,,,,4.0,0.6127634346485138,0.027481251582503318,0.3597553551197052,separated_path,1.0,cross_side,separated_path,parked,0.8732270427267967,0.05358389515928127,0.058612059087132844,0.004692023056351448,0.009884979970437678,0.8732270427267967,gradient_boosting,parked
VID_20260209_090112_00_001,36,2,75,7.607600212097168,12.545866966247559,4.938266754150391,0.8047646284103394,100.44570922851562,116.0177001953125,2.2267627716064453,0.40411464879726744,0.36821777532314637,0.5404205130534632,0.07001107186079025,11.29665020641929,7.7004413703049535,13.54110718913793,9.666666181069727,4.830898478961383,10.09102725982666,8.415741920471191,10.09102725982666,13.08115291595459,1.2876744147062644,-0.6120322878442034,4.339321093244667,1.182616914897474,1.9874941335076333,0.1875,0.53125,0.359375,0.0,1.3798903237913591,0.9333333333333333,0.377918589824346,0.0,0.49333333333333335,0.0,1.0,0.14693143963813782,10.121655760571706,8.709869341686767,0.0,0.9331715662504799,1.4403276109994265,15.187515258789062,2.4533295154571535,1.0,10.121655760571706,2.888374584300511,-17.01703567891163,17.01703567891163,2.093191418550186,4.938266754150391,0.017080009,0.009612445,0.97330755,0.00097649085,1.0,1.573160175643267,-39.32953089181929,39.32953089181929,9.26782871851399,10.4908882826696,10.922949051688429,11.335024140592733,4.174874157695661,7.2534310196019405,0.0,85.90591130334586,0.0,0.0,1.0,6.0,4.0,2.0,0.0,10.0,0.6144277811050415,0.023781346529722212,0.3617908895015717,separated_path,1.0,adjacent_same,separated_path,cross_side,0.926590467560053,0.0039056762605030612,0.926590467560053,0.002268463160535625,0.0005825897946820949,0.06665280322422618,gradient_boosting,not_sharing
VID_20260209_090112_00_001,39,2,3,7.9412665367126465,8.07473373413086,0.1334671974182129,0.1433039754629135,104.5426025390625,105.21853637695312,1.7414973974227905,-0.3960596351840558,-0.39630513479495666,-0.3948470700798891,0.05199872702360153,-15.117278117823217,-15.184524800162256,-14.991393508195863,-13.30761418991117,13.191234147989173,13.586554527282715,13.486421585083008,13.65363883972168,13.486421585083008,,,,,,,,,,1.2715123852830899,1.0,,0.0,0.0,0.0,0.0,0.0064953165128827095,-14.959922355789024,-13.191234147989173,0.0,,,22.477432250976562,1.7869786977767945,1.0,14.959922355789024,,,,,0.0,0.035566624,0.80599993,0.15843345,0.009861734,1.0,,,,,,,,,,,,,,,,,,,1.0,0.6127634346485138,0.027481251582503318,0.3597553551197052,separated_path,0.0,parked,separated_path,parked,0.7293584487476021,0.09370029313653089,0.1562753378151562,0.007820470716632484,0.012845449584078355,0.7293584487476021,gradient_boosting,parked
VID_20260209_090112_00_001,43,2,9,8.07473373413086,8.608599662780762,0.5338659286499023,0.29685327410697937,66.0721435546875,86.4207763671875,0.8568617105484009,0.4752434940121112,0.4605309695980487,0.5132619864992887,0.06691136211156845,14.096848439733556,11.246651280409107,22.8344912299024,13.735081446075881,10.456578948437041,10.55849838256836,8.588274002075195,8.588274002075195,16.058170318603516,19.09731496413431,19.09731496413431,19.1246903039246,,,,,,,1.2715123852830899,1.0,-17.82580257885122,0.0,0.8888888888888888,1.0,1.0,-0.8719034194946289,11.111390074308858,10.456578948437041,0.0,15.019369992123575,,16.858165740966797,1.081438422203064,1.0,11.111390074308858,33.78061966977163,53.32145376066485,53.32145376066485,26.567275364958956,0.5338659286499023,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6127634346485138,0.027481251582503318,0.3597553551197052,separated_path,1.0,cross_side,separated_path,parked,0.7385718676697411,0.038007111831577615,0.06854863865197196,0.15234053446485624,0.0025318473818529696,0.7385718676697411,gradient_boosting,parked
VID_20260209_090112_00_001,45,2,18,8.141467094421387,9.275933265686035,1.1344661712646484,0.8461731672286987,94.99827575683594,100.02365112304688,1.3566981554031372,-0.4586542577428556,-0.4677497972069643,-0.5145448362241757,0.044414833188056946,-20.237882933676723,-24.191595133834607,-18.833853840855234,-19.025919054014587,17.143231941717552,15.906527042388916,12.78620719909668,16.847064971923828,12.78620719909668,1.416558788575025,0.3122868034997015,3.0317021177050734,3.5588268052963263,3.5588268052963263,0.0,1.0,0.375,0.0,1.3338431690579098,1.0,-0.05594458330739094,0.0,0.5555555555555556,0.0,1.0,-0.089897021651268,-18.482836790340865,-18.26275483430657,0.0,1.062013002304864,2.668099884493855,15.866493225097656,1.4338610529899598,1.0,18.482836790340865,2.975579343853021,-92.09292211136041,92.09292211136041,2.2308314896980472,1.1344661712646484,0.0045306366,0.26677576,0.72869354,0.020390462,1.0,,,,,,,,,,,,,,,,,,,2.0,0.6127634346485138,0.027481251582503318,0.3597553551197052,separated_path,1.0,cross_side,separated_path,parked,0.8557718377678993,0.024041711585512143,0.10551739786930973,0.004648534479717306,0.01002051829756147,0.8557718377678993,gradient_boosting,parked
