second,timestamp_local,ego_speed_mps,ego_moving,p_separated_path,p_bike_lane,p_shared_road,scene,n_ego_lane,n_adjacent_same,n_oncoming,n_parked,n_cross_side,min_z_ego_lane_m,min_lateral_adjacent_m,min_lateral_oncoming_m,door_zone_parked
0,2026-02-09T18:33:34,-0.005830114136664601,False,0.7372379899024963,0.05125792324542999,0.21150406698385874,separated_path,0.0,0.0,0.0,3.0,1.0,,,,0
1,2026-02-09T18:33:35,-0.010509128865883016,False,0.779770016670227,0.04105725325644016,0.1791727151721716,separated_path,0.0,0.0,0.0,5.0,1.0,,,,0
2,2026-02-09T18:33:36,-0.03373095794229859,False,0.7964075446128845,0.04132761359214783,0.16226482391357422,separated_path,0.0,0.0,0.0,7.0,1.0,,,,0
3,2026-02-09T18:33:37,-0.021537134058974505,False,0.8004029870033265,0.04055103063583374,0.1590459704399109,separated_path,0.0,1.0,0.0,7.0,1.0,,,,0
4,2026-02-09T18:33:38,-0.0009969242115933378,False,0.8168326258659363,0.04138671159744263,0.14178064465522766,separated_path,0.0,1.0,0.0,4.0,0.0,,,,0
5,2026-02-09T18:33:39,0.004136735510012985,False,0.814128828048706,0.036039698868989944,0.14983148574829103,separated_path,0.0,0.0,0.0,5.0,0.0,,,,0
6,2026-02-09T18:33:40,0.002070661265855393,False,0.7954704523086548,0.03821748979389668,0.16631207317113877,separated_path,0.0,0.0,0.0,2.0,0.0,,,,0
7,2026-02-09T18:33:41,-0.0008203453559509436,False,0.7844686627388,0.03546718508005142,0.1800641804933548,separated_path,0.0,0.0,0.0,1.0,0.0,,,,0
8,2026-02-09T18:33:42,-0.00968001416162995,False,0.8084241628646851,0.02749837525188923,0.16407747566699982,separated_path,0.0,0.0,0.0,0.0,1.0,,,,0
9,2026-02-09T18:33:43,-0.012050922280902128,False,0.8211485624313355,0.026021597161889076,0.15282984972000122,separated_path,0.0,0.0,0.0,0.0,1.0,,,,0
10,2026-02-09T18:33:44,-0.004911625075172221,False,0.854241693019867,0.021076786704361437,0.12468151673674584,separated_path,0.0,0.0,0.0,4.0,0.0,,,,0
11,2026-02-09T18:33:45,-0.04532885604083147,False,0.8753179669380188,0.01987931951880455,0.10480269119143486,separated_path,0.0,0.0,0.0,9.0,0.0,,,,2
12,2026-02-09T18:33:46,-0.03908375412404834,False,0.9073712468147278,0.014865654893219471,0.07776307165622712,separated_path,0.0,0.0,0.0,8.0,0.0,,,,2
13,2026-02-09T18:33:47,-0.020162330934049545,False,0.924764096736908,0.013112514000385999,0.06212337799370289,separated_path,0.0,1.0,0.0,5.0,0.0,,,,0
14,2026-02-09T18:33:48,0.03941995250087996,False,0.8348972260951996,0.015596953313797712,0.14950581081211567,separated_path,0.0,1.0,0.0,3.0,0.0,,,,0
15,2026-02-09T18:33:49,-0.08059648995500363,False,0.8270060956478119,0.0219267544336617,0.1510671403259039,separated_path,0.0,0.0,0.0,6.0,0.0,,,,1
16,2026-02-09T18:33:50,-0.003542206628141797,False,0.8333274066448212,0.02173560643568635,0.14493696875870227,separated_path,0.0,0.0,0.0,7.0,1.0,,,,0
17,2026-02-09T18:33:51,-0.17605368275675093,False,0.8342786610126496,0.022412443067878485,0.1433088816702366,separated_path,0.0,0.0,0.0,10.0,1.0,,,,1
18,2026-02-09T18:33:52,-0.11750722531809085,False,0.8362261354923248,0.02231364115141332,0.1414602080360055,separated_path,0.0,0.0,0.0,6.0,0.0,,,,1
19,2026-02-09T18:33:53,0.04475496876968524,False,0.9470621705055237,0.016333744442090393,0.03660405296832323,separated_path,0.0,0.0,0.0,6.0,0.0,,,,1
20,2026-02-09T18:33:54,0.0570491964371817,False,0.8325365006923675,0.015744139766320588,0.15171933490782977,separated_path,0.0,0.0,0.0,5.0,0.0,,,,1
21,2026-02-09T18:33:55,0.03212781740097647,False,0.6721643537282944,0.01817957009188831,0.30965608451515436,separated_path,0.0,1.0,0.0,2.0,0.0,,0.268689633438082,,1
22,2026-02-09T18:33:56,0.48613858856739406,False,0.6050363630056381,0.019119002996012567,0.37584462892264126,separated_path,0.0,1.0,0.0,2.0,0.0,,0.0,,0
23,2026-02-09T18:33:57,1.7213371001187623,True,0.4117114443331957,0.019802109245210885,0.5684864304959774,shared_road,0.0,0.0,0.0,1.0,0.0,,,,0
24,2026-02-09T18:33:58,1.7413120314062098,True,0.23316058628261088,0.019410174433141948,0.7474292516708374,shared_road,0.0,0.0,0.0,1.0,0.0,,,,0
25,2026-02-09T18:33:59,1.494321262104906,True,0.1859270568937063,0.01319925794377923,0.8008736968040466,shared_road,0.0,0.0,0.0,5.0,0.0,,,,0
26,2026-02-09T18:34:00,2.3147525028761256,True,0.20168946348130704,0.009860571939498186,0.7884499788284302,shared_road,0.0,0.0,0.0,5.0,0.0,,,,0
27,2026-02-09T18:34:01,0.6638292940775503,False,0.1284680303186178,0.008534205053001643,0.8629977822303772,shared_road,0.0,0.0,0.0,4.0,0.0,,,,0
28,2026-02-09T18:34:02,0.49520966526184623,False,0.17041300609707832,0.008382078725844622,0.8212049245834351,shared_road,0.0,0.0,0.0,2.0,0.0,,,,0
29,2026-02-09T18:34:03,0.5954767636098471,False,0.21206196695566176,0.01246799686923623,0.7754700303077697,shared_road,0.0,0.0,0.0,0.0,0.0,,,,0
30,2026-02-09T18:34:04,0.5957946674224679,False,0.22207652926445007,0.012945854011923075,0.7649776101112366,shared_road,0.0,0.0,0.0,2.0,0.0,,,,0
31,2026-02-09T18:34:05,0.5073348908145495,False,0.23155163824558259,0.013171219918876886,0.7552771210670471,shared_road,0.0,0.0,0.0,2.0,0.0,,,,0
32,2026-02-09T18:34:06,1.5960357951761535,True,0.2348393052816391,0.016545816604048014,0.7486148476600647,shared_road,0.0,0.0,0.0,1.0,0.0,,,,0
33,2026-02-09T18:34:07,1.3002158665728516,True,0.22768835127353668,0.016785942111164333,0.7555256843566894,shared_road,1.0,0.0,0.0,2.0,0.0,12.097424,,,0
34,2026-02-09T18:34:08,0.8313620914081394,False,0.2860798448324203,0.015061389002949,0.6988587498664856,shared_road,0.0,0.0,0.0,4.0,0.0,,,,0
35,2026-02-09T18:34:09,0.8605760511790383,False,0.3991334021091461,0.014966669213026761,0.5858999192714691,shared_road,0.0,1.0,0.0,4.0,0.0,,3.417233315869263,,0
36,2026-02-09T18:34:10,1.658631484517212,True,0.35909430384635926,0.0192802912555635,0.621625405550003,shared_road,0.0,1.0,0.0,1.0,0.0,,18.54652678615451,,0
37,2026-02-09T18:34:11,1.5563351635956844,True,0.3105824254453182,0.017895832750946285,0.6715217649936676,shared_road,0.0,1.0,0.0,3.0,0.0,,16.950149368741958,,0
38,2026-02-09T18:34:12,2.0377036354191564,True,0.2783172093331814,0.017804479505866767,0.7038783252239227,shared_road,0.0,0.0,0.0,5.0,0.0,,,,0
39,2026-02-09T18:34:13,2.4865449866596454,True,0.18518265709280968,0.08177147125825286,0.733045893907547,shared_road,0.0,0.0,0.0,6.0,0.0,,,,0
40,2026-02-09T18:34:14,2.1729059860363034,True,0.049433518946170804,0.09314736248925329,0.8574191331863403,shared_road,0.0,1.0,0.0,6.0,0.0,,2.767805515028148,,0
41,2026-02-09T18:34:15,2.9285365511280075,True,0.06280132979154587,0.09987919079139829,0.8373194932937622,shared_road,0.0,1.0,0.0,8.0,1.0,,5.2999292151908275,,2
42,2026-02-09T18:34:16,-4.063152743709103,False,0.061532606929540636,0.11103097116574645,0.8274364233016968,shared_road,0.0,0.0,0.0,6.0,2.0,,,,2
43,2026-02-09T18:34:17,-5.6944296020397385,False,0.05910568423569203,0.11310978047549725,0.8277845501899719,shared_road,0.0,0.0,0.0,2.0,2.0,,,,1
44,2026-02-09T18:34:18,-4.940593411211303,False,0.06280844397842884,0.04557084571570158,0.8916207075119018,shared_road,0.0,0.0,0.0,1.0,0.0,,,,0
45,2026-02-09T18:34:19,-3.129935228515053,False,0.07575489394366741,0.036358706466853616,0.887886393070221,shared_road,0.0,0.0,0.0,0.0,0.0,,,,0
46,2026-02-09T18:34:20,-0.14228498146578575,False,0.07789264135062694,0.02915101293474436,0.8929563283920288,shared_road,0.0,0.0,0.0,0.0,0.0,,,,0
47,2026-02-09T18:34:21,3.4286463429960756,True,0.07367983236908912,0.017448035813868047,0.908872127532959,shared_road,1.0,0.0,0.0,0.0,0.0,13.873583,,,0
48,2026-02-09T18:34:22,2.1084250845402073,True,0.100143526121974,0.017891289480030537,0.881965172290802,shared_road,1.0,0.0,0.0,1.0,0.0,10.709974,,,0
49,2026-02-09T18:34:23,2.106078164919568,True,0.14131429605185986,0.01887122206389904,0.8398144721984864,shared_road,1.0,0.0,0.0,3.0,0.0,10.713341,,,0
50,2026-02-09T18:34:24,2.1540473809933314,True,0.28875183425843715,0.016432670038193466,0.6948154866695404,shared_road,0.0,0.0,0.0,1.0,0.0,,,,0
51,2026-02-09T18:34:25,1.8245469455341676,True,0.4551288302987814,0.010476994514465331,0.5343941830098629,shared_road,0.0,0.0,0.0,0.0,0.0,,,,0
52,2026-02-09T18:34:26,2.1967591699553353,True,0.6456403076648712,0.00953315170481801,0.3448265552520752,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
53,2026-02-09T18:34:27,3.4897406080481432,True,0.7938507199287415,0.0086574568413198,0.19749184101819992,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
54,2026-02-09T18:34:28,3.084967383430485,True,0.9170758605003357,0.006240808521397412,0.07668334841728211,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
55,2026-02-09T18:34:29,2.696424643551198,True,0.9204318046569824,0.005172297079116106,0.07439591586589814,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
56,2026-02-09T18:34:30,1.5167088420430581,True,0.8813447594642639,0.007278403267264366,0.11137685552239418,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
57,2026-02-09T18:34:31,1.707667649065052,True,0.8654833793640136,0.006711543351411819,0.12780509144067764,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
58,2026-02-09T18:34:32,1.886069719402081,True,0.8814722895622253,0.00429929425008595,0.11422841474413872,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
59,2026-02-09T18:34:33,1.5038510348793108,True,0.8658884167671204,0.005493628163821995,0.12861795201897622,separated_path,1.0,0.0,0.0,1.0,0.0,2.4765918,,,0
60,2026-02-09T18:34:34,1.7677028909399475,True,0.8726411581039428,0.009017813066020609,0.11834102496504784,separated_path,1.0,0.0,0.0,1.0,0.0,2.1712496,,,0
61,2026-02-09T18:34:35,1.5231729005524466,True,0.8739845514297485,0.016697275498881937,0.10931815430521966,separated_path,0.0,0.0,0.0,2.0,0.0,,,,0
62,2026-02-09T18:34:36,2.7113396593029826,True,0.8950442314147949,0.015877359081059694,0.0890783625189215,separated_path,0.0,0.0,0.0,2.0,0.0,,,,0
63,2026-02-09T18:34:37,1.9478840052332997,True,0.9004367589950562,0.015567151457071304,0.0839960633777082,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
64,2026-02-09T18:34:38,2.764424874882638,True,0.9343878865242005,0.014067924069240689,0.05154417254962027,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
65,2026-02-09T18:34:39,3.6425312822124054,True,0.9561812400817871,0.010400504665449261,0.03341825040988624,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
66,2026-02-09T18:34:40,4.4883369949254375,True,0.9963406085968017,0.0005963107629213482,0.0030630796682089567,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
67,2026-02-09T18:34:41,3.7592774257585404,True,0.9909598708152771,0.001569153048330918,0.007470973674207926,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
68,2026-02-09T18:34:42,3.8146008078447355,True,0.9900473713874817,0.0016500910336617381,0.008302525198087097,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
69,2026-02-09T18:34:43,2.2137998118396043,True,0.981645131111145,0.002043175004655495,0.016311671026051043,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
70,2026-02-09T18:34:44,2.2425035344834496,True,0.9702367663383484,0.0021389338246081023,0.027624274138361216,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
71,2026-02-09T18:34:45,2.4569230072074477,True,0.9697185158729553,0.002371955825947225,0.02790948348119855,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
72,2026-02-09T18:34:46,2.384499182305317,True,0.9751910328865051,0.0013946288963779807,0.02341429707594216,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
73,2026-02-09T18:34:47,4.512571886504974,True,0.9755921721458435,0.0011846345820231362,0.023223152244463564,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
74,2026-02-09T18:34:48,4.601738161937592,True,0.9834552764892578,0.0008052448480157182,0.0157394505571574,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
75,2026-02-09T18:34:49,2.4657722466077674,True,0.9905698537826538,0.001149578599142842,0.008280520839616657,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
76,2026-02-09T18:34:50,3.274185497266492,True,0.9873686909675599,0.001104618443059735,0.011526655359193682,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
77,2026-02-09T18:34:51,2.531070281066799,True,0.9869466185569763,0.0012966810463694856,0.011756669636815787,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
78,2026-02-09T18:34:52,3.3479463974479833,True,0.9784668922424317,0.0026611071079969406,0.018871977180242538,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
79,2026-02-09T18:34:53,5.618776598174157,True,0.9394390702247619,0.0034785671858116986,0.057082350831478834,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
80,2026-02-09T18:34:54,7.177148962561164,True,0.9379960417747497,0.0033135432517156006,0.05869041411206126,separated_path,0.0,0.0,0.0,1.0,0.0,,,,1
81,2026-02-09T18:34:55,3.4754214125741876,True,0.9394092202186585,0.0032320580212399364,0.05735871316865086,separated_path,0.0,0.0,0.0,1.0,0.0,,,,1
82,2026-02-09T18:34:56,3.308843989736962,True,0.9402307510375977,0.0029717751313000917,0.05679746647365391,separated_path,0.0,0.0,0.0,1.0,0.0,,,,0
83,2026-02-09T18:34:57,3.2933403969872375,True,0.9462435364723205,0.002240115450695157,0.05151635673828423,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
84,2026-02-09T18:34:58,4.767586340500164,True,0.9745753645896912,0.002801562240347266,0.022623072983697055,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
85,2026-02-09T18:34:59,3.347479734290456,True,0.9416683077812195,0.003013831842690706,0.05531785083003342,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
86,2026-02-09T18:35:00,3.792349688587838,True,0.9394674062728882,0.00293079141410999,0.05760180004872382,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
87,2026-02-09T18:35:01,5.43848545443015,True,0.9352652907371521,0.0030534987861756237,0.06168121956288815,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
88,2026-02-09T18:35:02,5.003718062884531,True,0.9317800521850585,0.0035718991013709454,0.06464804112911224,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
89,2026-02-09T18:35:03,6.528785245948336,True,0.9431644201278686,0.00221551627619192,0.05462003964930773,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
90,2026-02-09T18:35:04,5.563713533196003,True,0.9773361563682557,0.001566613357863389,0.021097205020487307,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
91,2026-02-09T18:35:05,5.592724764743942,True,0.9730583310127259,0.002139880173490383,0.024801776744425297,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
92,2026-02-09T18:35:06,3.49704053715545,True,0.9724145054817199,0.0025512906984658914,0.025034181587398053,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
93,2026-02-09T18:35:07,3.9980796603233397,True,0.9564660549163818,0.0020598725677700713,0.041474064253270625,separated_path,1.0,0.0,0.0,0.0,0.0,9.316508,,,0
94,2026-02-09T18:35:08,4.89099374392115,True,0.8037995845079422,0.002767104652593844,0.19343330524861813,separated_path,1.0,0.0,0.0,0.0,0.0,6.8352547,,,0
95,2026-02-09T18:35:09,4.916793282508951,True,0.8015135556459427,0.002922086720354855,0.19556435979902745,separated_path,1.0,0.0,0.0,0.0,0.0,4.5754046,,,0
96,2026-02-09T18:35:10,5.623557779193804,True,0.8086730390787125,0.0026274875970557334,0.1886994756758213,separated_path,1.0,0.0,0.0,0.0,0.0,1.8010519,,,0
97,2026-02-09T18:35:11,3.685883842674441,True,0.8060886293649674,0.002343342616222799,0.19156805165112017,separated_path,1.0,0.0,0.0,0.0,0.0,1.6042861,,,0
98,2026-02-09T18:35:12,5.444586615106761,True,0.8223359614610672,0.002115676016546786,0.1755483742803335,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
99,2026-02-09T18:35:13,5.294330367369255,True,0.969536817073822,0.0019197206711396575,0.028543471544981002,separated_path,1.0,0.0,0.0,0.0,0.0,13.793619,,,0
100,2026-02-09T18:35:14,6.330426238535281,True,0.9764338493347168,0.0018921877257525922,0.021673986967653037,separated_path,1.0,0.0,0.0,0.0,0.0,12.369226,,,0
101,2026-02-09T18:35:15,3.4420492860770993,True,0.9783732056617737,0.0015530674572801217,0.020073736156336962,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
102,2026-02-09T18:35:16,4.5923021241925275,True,0.9855190634727478,0.0014009558683028445,0.013080000807531179,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
103,2026-02-09T18:35:17,4.889860918781754,True,0.9904205203056335,0.0009970686194719746,0.00858242877293378,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
104,2026-02-09T18:35:18,5.771159272052085,True,0.9945921301841736,0.0005836657393956557,0.004824237921275199,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
105,2026-02-09T18:35:19,2.339358199310001,True,0.9941241264343261,0.0006683433108264581,0.005207572248764336,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
106,2026-02-09T18:35:20,2.952295678518026,True,0.9862023115158081,0.0017153180961031467,0.012082432163879275,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
107,2026-02-09T18:35:21,3.838466604995033,True,0.9850532293319703,0.0017175834334921091,0.013229203969240188,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
108,2026-02-09T18:35:22,4.5081356808310655,True,0.9825235247612,0.0017779338988475502,0.015698545053601264,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
109,2026-02-09T18:35:23,2.2905194918221135,True,0.9817826867103576,0.0016785204003099351,0.016538785304874182,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
110,2026-02-09T18:35:24,2.7308168832255375,True,0.9829075574874878,0.001607087504817173,0.015485330251976848,separated_path,1.0,0.0,0.0,0.0,0.0,14.193713,,,0
111,2026-02-09T18:35:25,3.9431360725347187,True,0.990543520450592,0.0008254462794866413,0.008630998292937874,separated_path,1.0,0.0,0.0,0.0,0.0,14.330952,,,0
112,2026-02-09T18:35:26,5.766815339343593,True,0.9913204431533813,0.0010515200498048215,0.007628009468317032,separated_path,1.0,0.0,0.0,0.0,0.0,13.395428,,,0
113,2026-02-09T18:35:27,6.495260662986476,True,0.9902555823326111,0.0017861498694401235,0.007958247512578964,separated_path,1.0,0.0,0.0,0.0,0.0,11.65642,,,0
114,2026-02-09T18:35:28,5.120481302772684,True,0.976614248752594,0.002286685642320663,0.0210990522056818,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
115,2026-02-09T18:35:29,4.187416773308567,True,0.944089674949646,0.0025860203430056574,0.053324298141524194,separated_path,1.0,0.0,0.0,0.0,0.0,8.610486,,,0
116,2026-02-09T18:35:30,5.70513344576946,True,0.9421728253364563,0.0025069648399949074,0.05532019161619246,separated_path,1.0,0.0,0.0,1.0,0.0,11.290992,,,0
117,2026-02-09T18:35:31,3.6781293369751444,True,0.9333775758743286,0.004966603149659932,0.0616557976230979,separated_path,1.0,0.0,0.0,2.0,0.0,10.420327,,,0
118,2026-02-09T18:35:32,4.052295670016576,True,0.9085462808609008,0.006222693552263081,0.08523100707679987,separated_path,3.0,0.0,0.0,0.0,0.0,6.5843534,,,0
119,2026-02-09T18:35:33,4.651403508258621,True,0.8959394335746765,0.006925801071338356,0.09713474158197641,separated_path,3.0,0.0,0.0,0.0,0.0,5.8497143,,,0
120,2026-02-09T18:35:34,4.626373782433317,True,0.9256506443023682,0.006808952987194061,0.06754037421196699,separated_path,1.0,0.0,0.0,0.0,0.0,14.451655,,,0
121,2026-02-09T18:35:35,2.0614415001922812,True,0.9051043152809143,0.0071056131972000005,0.08779004774987698,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
122,2026-02-09T18:35:36,1.4267845612831191,True,0.8953053832054139,0.004868259816430509,0.09982634373009205,separated_path,1.0,0.0,0.0,0.0,0.0,15.112753,,,0
123,2026-02-09T18:35:37,1.4426859473086513,True,0.8685198545455932,0.003975106659345329,0.12750502713024617,separated_path,1.0,0.0,0.0,0.0,0.0,14.475819,,,0
124,2026-02-09T18:35:38,1.5573930580190782,True,0.7368118524551391,0.003366672131232917,0.2598214764147997,separated_path,1.0,0.0,0.0,0.0,0.0,14.0358095,,,0
125,2026-02-09T18:35:39,1.6665457699672468,True,0.6955137610435486,0.003631439479067922,0.3008548066020012,separated_path,1.0,0.0,0.0,1.0,0.0,13.540705,,,0
126,2026-02-09T18:35:40,1.9240779270762878,True,0.6675297021865845,0.0035005412762984635,0.3289697676897049,separated_path,1.0,0.0,0.0,1.0,0.0,13.052568,,,0
127,2026-02-09T18:35:41,2.2890997421844457,True,0.6755969047546386,0.0032092616194859145,0.3211938478052616,separated_path,1.0,0.0,0.0,2.0,0.0,12.891317,,,1
128,2026-02-09T18:35:42,3.2162331079905586,True,0.7285388708114624,0.0022336718160659076,0.2692274585366249,separated_path,1.0,0.0,0.0,2.0,0.0,15.673801,,,1
129,2026-02-09T18:35:43,4.22419553277845,True,0.8482735395431519,0.0029760637786239385,0.14875039905309678,separated_path,1.0,0.0,0.0,1.0,0.0,17.13238,,,0
130,2026-02-09T18:35:44,5.259818126623752,True,0.8779486536979675,0.0024878592463210224,0.11956346333026886,separated_path,1.0,0.0,0.0,0.0,0.0,16.043262,,,0
131,2026-02-09T18:35:45,5.1935173090587305,True,0.9168705224990845,0.003200066462159157,0.0799293912947178,separated_path,1.0,0.0,0.0,0.0,0.0,16.035688,,,0
132,2026-02-09T18:35:46,4.3252545634092545,True,0.926384425163269,0.0030920290970243513,0.07052352856844664,separated_path,1.0,0.0,0.0,0.0,0.0,16.327044,,,0
133,2026-02-09T18:35:47,4.900351193705076,True,0.9227963209152221,0.0037643160088919104,0.07343935798853636,separated_path,1.0,0.0,0.0,0.0,0.0,16.449432,,,0
134,2026-02-09T18:35:48,6.043421377168547,True,0.9374163746833801,0.0031111007439903913,0.059472511522471905,separated_path,1.0,0.0,0.0,0.0,0.0,14.094826,,,0
135,2026-02-09T18:35:49,4.146580106061764,True,0.9324719667434692,0.0033869118080474435,0.06414111983031034,separated_path,1.0,0.0,0.0,0.0,0.0,15.50025,,,0
136,2026-02-09T18:35:50,3.9685973414333793,True,0.9275339603424072,0.0028387091238982975,0.06962733324617147,separated_path,1.0,0.0,0.0,1.0,0.0,15.666629,,,0
137,2026-02-09T18:35:51,2.938075900209339,True,0.9175245285034179,0.003342112200334668,0.079133340716362,separated_path,1.0,0.0,0.0,0.0,0.0,14.708322,,,0
138,2026-02-09T18:35:52,3.4313113205260635,True,0.850835633277893,0.004497845796868205,0.1446664921939373,separated_path,1.0,0.0,0.0,0.0,0.0,12.833543,,,0
139,2026-02-09T18:35:53,3.6215255016208596,True,0.8525719165802002,0.004389920318499207,0.1430381380021572,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
140,2026-02-09T18:35:54,3.3908696274186036,True,0.8585925102233887,0.004765185108408332,0.1366422764956951,separated_path,1.0,0.0,0.0,0.0,0.0,11.02963,,,0
141,2026-02-09T18:35:55,3.703873350678547,True,0.8157973647117615,0.0050749070011079315,0.17912769243121146,separated_path,1.0,0.0,0.0,0.0,0.0,9.718895,,,0
142,2026-02-09T18:35:56,3.194389604055962,True,0.8194631099700928,0.004501837736461312,0.17603503465652465,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
143,2026-02-09T18:35:57,2.7848306158118423,True,0.8905197739601135,0.0025023075984790923,0.10697789192199707,separated_path,0.0,0.0,0.0,1.0,0.0,,,,0
144,2026-02-09T18:35:58,2.8258646006347345,True,0.9140935420989991,0.0018522950245824176,0.08405414232984185,separated_path,0.0,0.0,0.0,1.0,0.0,,,,0
145,2026-02-09T18:35:59,-3.0063008437721495,False,0.9264114737510681,0.0010756916271930095,0.07251281831413507,separated_path,0.0,0.0,0.0,1.0,0.0,,,,0
146,2026-02-09T18:36:00,2.7160911654693702,True,0.9852768182754517,0.0002294669349794276,0.014493708591908216,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
147,2026-02-09T18:36:01,3.2309342309071694,True,0.9911772727966308,0.00014505041326628998,0.008677678275853395,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
148,2026-02-09T18:36:02,4.052921002407444,True,0.9546587109565735,0.0002746031925198622,0.04506669836118817,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
149,2026-02-09T18:36:03,4.709259064663618,True,0.9131489396095276,0.0006070123934478033,0.08624406643211842,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
150,2026-02-09T18:36:04,3.526784148319244,True,0.91236412525177,0.0006865574447147083,0.08694932172074914,separated_path,0.0,0.0,0.0,2.0,0.0,,,,0
151,2026-02-09T18:36:05,2.9103857266355924,True,0.9096457719802856,0.0007195355952717364,0.0896346963942051,separated_path,0.0,0.0,0.0,2.0,0.0,,,,0
152,2026-02-09T18:36:06,2.9246601375796875,True,0.9080415844917298,0.0006928846458322368,0.09126552287489176,separated_path,0.0,0.0,0.0,1.0,0.0,,,,0
153,2026-02-09T18:36:07,2.8527675602457516,True,0.9440090537071228,0.0005159382548299618,0.05547500159591436,separated_path,0.0,0.0,0.0,1.0,0.0,,,,0
154,2026-02-09T18:36:08,2.2310928224113833,True,0.9844971060752868,0.00018461424260749482,0.015318249352276325,separated_path,0.0,0.0,0.0,1.0,0.0,,,,0
155,2026-02-09T18:36:09,-2.6128233887044305,False,0.9810909390449524,0.0001044569733494427,0.018804584071040152,separated_path,0.0,0.0,0.0,1.0,0.0,,,,0
156,2026-02-09T18:36:10,2.3739149339846497,True,0.9717633843421936,8.375035613426008e-05,0.028152843937277794,separated_path,0.0,0.0,0.0,1.0,0.0,,,,0
157,2026-02-09T18:36:11,2.334023891033565,True,0.9598995685577393,0.0004762703894812148,0.03962414041161537,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
158,2026-02-09T18:36:12,1.2232806108283925,True,0.9525158524513244,0.0004942274557834025,0.046989910677075385,separated_path,0.0,0.0,0.0,1.0,0.0,,,,0
159,2026-02-09T18:36:13,0.130310859293769,False,0.9409492254257202,0.0006314742044196464,0.05841929838061333,separated_path,0.0,0.0,0.0,1.0,0.0,,,,0
160,2026-02-09T18:36:14,0.021859375505811525,False,0.9323743104934692,0.000688787033141125,0.06693691685795784,separated_path,0.0,0.0,0.0,1.0,0.0,,,,0
161,2026-02-09T18:36:15,0.029583908042009423,False,0.9206927299499512,0.000883543590316549,0.07842373177409172,separated_path,0.0,0.0,0.0,1.0,0.0,,,,0
162,2026-02-09T18:36:16,0.003350498270131917,False,0.924037778377533,0.0006314355588983745,0.07533080354332924,separated_path,0.0,0.0,0.0,1.0,0.0,,,,0
163,2026-02-09T18:36:17,-0.00021476075023325316,False,0.9227012395858765,0.0006770298874471337,0.07662173211574555,separated_path,0.0,0.0,0.0,1.0,0.0,,,,0
