video,track_id,class_id,n_det,t_start,t_end,duration_s,conf_median,box_h_median,box_h_max,aspect_median,u_rel_median,u_rel_first,u_rel_last,d_rel_median,x_center_med,x_center_p10,x_center_p90,x_inner_med,x_inner_absmin,z_med,z_min,z_first,z_last,v_along_med,v_along_p10,v_along_p90,v_lat_med,v_lat_absmed,frac_static,frac_cross,frac_same,frac_opposite,ego_speed_med,ego_moving_frac,closing_med,frac_trunc_bottom,frac_trunc_side,enter_edge,exit_edge,log_growth,x_at_min_z,x_inner_at_min_z,frac_close_pass,v_along_ratio,v_lat_ratio,det_rate,aspect_p90,geom_valid_frac,abs_x_at_min_z,world_speed,world_heading_deg,world_heading_abs,world_speed_ratio,world_fit_span_s,view_rear,view_front,view_side,emergency,n_crops,world_speed_fit,heading_fit_deg,heading_fit_abs,depth_z_min,depth_z_med,depth_x_med,depth_x_at_min_z,world_speed_med,world_speed_p90,frac_world_static,heading_abs_med,frac_heading_same,frac_heading_opposite,frac_heading_crossing,lines_between_med,lines_between_min,yellow_between_max,dist_to_line_med,n_depth_samples,p_separated_path,p_bike_lane,p_shared_road,scene,static_neighbours,rule_relation,ride_scene,relation,relation_confidence,proba_adjacent_same,proba_cross_side,proba_ego_lane,proba_oncoming,proba_parked,relation_source,group
VID_20260224_091119_00_005,1,2,415,0.0,34.5,34.5,0.8407756090164185,111.71600341796875,448.9632873535156,1.4161510467529297,-0.05656698993668196,-0.030434123511015383,-0.49611868474619164,0.07171186059713364,-1.8759988070623217,-4.979891603581469,-0.15953029077346664,-0.6647814494352919,0.0,9.895520210266113,2.343968152999878,17.794876098632812,4.779284477233887,0.9537380727415841,-0.6700752645926528,12.657137909196411,0.10009237310934034,0.929442476119105,0.4229828850855746,0.097799511002445,0.4400977995110024,0.07090464547677261,4.555085984496946,0.9132530120481928,0.5382762844654667,0.0,0.04578313253012048,0.0,1.0,0.8645229935646057,-0.07732435154555684,0.0,0.655421686746988,0.209378719959973,0.20404499043100954,12.028985977172852,1.7638346433639527,1.0,0.07732435154555684,5.0122233879156255,-4.3279574878311635,4.3279574878311635,1.100357579412228,34.5,0.98254144,0.0030033397,0.014455208,0.11056974,4.0,5.477058740790831,3.745660460149203,3.745660460149203,3.878507695821275,17.697724285431157,-0.2703374257356407,-4.680906542044641,5.582776169390236,8.285393585598445,0.04285714285714286,7.295306580273678,0.9166666666666666,0.0,0.08333333333333333,1.0,0.0,2.0,0.5,70.0,0.006510907877236604,0.3807169675827026,0.6127720952033997,shared_road,0.0,adjacent_same,shared_road,parked,0.5058969845327356,0.4227141487435748,0.007303238719175673,0.05647904706560172,0.0076065809389122205,0.5058969845327356,gradient_boosting,parked
VID_20260224_091119_00_005,2,2,23,0.0,2.0,2.0,0.40099260210990906,27.048370361328125,29.203582763671875,1.5010462999343872,-0.04796405616889299,-0.07640710655341447,-0.09610208170868641,0.01842217706143856,-5.340323910212696,-9.71330397048844,-3.541812699610569,-4.228292725008179,2.191657057388925,38.52021026611328,35.677433013916016,41.46195602416992,38.073204040527344,2.3182712463932504,0.41789671558444785,3.331931551535477,0.29756876601459215,2.3616982256206778,0.08695652173913043,0.4782608695652174,0.6086956521739131,0.0,3.1115893185318138,1.0,0.7900454901578859,0.0,0.0,0.0,0.0,0.0852656289935112,-8.133492674610359,-7.044342903048375,0.0,0.7450440945359441,0.7590006211793503,11.5,1.5615110635757445,1.0,8.133492674610359,3.961401582295979,-65.50217281820916,65.50217281820916,1.273111962013401,2.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.23949090391397476,0.1415879800915718,0.6189211010932922,shared_road,0.0,cross_side,shared_road,parked,0.97194528190241,0.020404612923319746,0.004766179750789936,0.002222176077253275,0.000661749346227094,0.97194528190241,gradient_boosting,parked
VID_20260224_091119_00_005,3,2,36,0.0,2.9166667461395264,2.9166667461395264,0.5014467239379883,26.356414794921875,30.618927001953125,1.5184911489486694,-0.0933158531389783,-0.09657785876085262,-0.18443079301270948,0.01795089989900589,-10.879344737715083,-16.85632889892669,-6.524428327923335,-9.656675185672151,5.116797760501587,39.531578063964844,34.028263092041016,51.11121368408203,36.66621398925781,-0.33236290768576027,-9.498884356945737,1.8156791274463018,-2.008868746059326,2.5226499594797525,0.027777777777777776,0.5555555555555556,0.16666666666666666,0.4166666666666667,2.584378913508429,1.0,2.7387991606569018,0.0,0.0,0.0,0.0,0.3321481943130493,-15.524792886045141,-14.403886875682018,0.0,-0.12860455792628345,0.9761145884196694,12.342856407165527,1.7011621594429016,1.0,15.524792886045141,6.796659809052456,-106.50758297697452,106.50758297697452,2.6299006595072534,2.9166667461395264,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.19865036085247995,0.15957374572753907,0.6417758703231812,shared_road,0.0,cross_side,shared_road,parked,0.9298896224123436,0.05274779368747876,0.014385683167602645,0.001342274341197519,0.001634626391377526,0.9298896224123436,gradient_boosting,parked
VID_20260224_091119_00_005,4,2,8,0.75,1.5,0.75,0.4488310217857361,25.632537841796875,28.481414794921875,1.4616507291793823,-0.03793254118122954,-0.038573034440377366,-0.06206449168183094,0.017457880079746246,-4.155920957497404,-6.973224605258528,-3.7859184241732438,-3.0537616160681433,2.5513272414860246,40.68081283569336,36.582061767578125,38.2945442199707,46.534088134765625,19.933709084965123,19.58512685274422,19.946077441757925,0.8650952393873054,1.462879525769473,0.0,0.0,1.0,0.0,3.1239576753246183,1.0,-16.809751409640505,0.0,0.0,0.0,0.0,-0.19487769901752472,-3.5978033081357457,-2.5513272414860246,0.0,6.380915222512981,0.4682776393945419,10.666666984558105,1.6165223121643066,1.0,3.5978033081357457,21.38793090527114,-26.421161598296344,26.421161598296344,6.846421471778957,0.75,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.19865036085247995,0.15957374572753907,0.6417758703231812,shared_road,0.0,adjacent_same,shared_road,ego_lane,0.3781291404664877,0.21418847108614292,0.028328397320604635,0.3781291404664877,0.009028821666759109,0.3703251694600056,gradient_boosting,in_my_lane
VID_20260224_091119_00_005,5,2,11,0.75,1.5833333730697632,0.8333333730697632,0.40741443634033203,64.551513671875,71.10321044921875,1.7142918109893799,0.44512204817381396,0.42641236798475285,0.4350717515025766,0.060645490884780884,14.750852629087408,13.539385589537213,15.320142288223918,13.942006437098817,12.171716044108555,11.701218605041504,10.913740158081055,12.859166145324707,10.913740158081055,0.9188051506273728,0.5196777941779464,0.9435418642129816,-0.45878091703954976,0.45878091703954976,0.7272727272727273,0.2727272727272727,0.0,0.0,3.1115893185318138,1.0,2.192784167904441,0.0,0.45454545454545453,0.0,0.0,0.14757056534290314,13.282688256199238,12.171716044108555,0.0,0.2952848388941333,0.14744263142541672,13.199999809265137,1.9240211248397827,1.0,13.282688256199238,3.8709328556929306,-58.00887577574608,58.00887577574608,1.244037197530749,0.8333333730697632,0.023163088,0.5009451,0.47589186,0.15750812,1.0,,,,,,,,,,,,,,,,,,,2.0,0.19865036085247995,0.15957374572753907,0.6417758703231812,shared_road,0.0,cross_side,shared_road,parked,0.9780872184547523,0.003619514456955605,0.0160455002417615,0.0018603688421959638,0.0003873980043346037,0.9780872184547523,gradient_boosting,parked
VID_20260224_091119_00_005,7,2,109,1.0833333730697632,10.083333015441895,9.0,0.8433248400688171,87.41317749023438,121.31985473632812,2.341881275177002,0.1811868957086179,0.19661273660999848,0.20697173670699584,0.054443359375,8.070302557087505,0.13889474406682895,10.790263455643153,5.975650351672156,0.0,13.034209251403809,8.932178497314453,22.24992561340332,11.21019458770752,0.6589065152137522,-3.050316831467538,3.574130823591449,-0.6778985089331424,1.9854938096213515,0.2018348623853211,0.46788990825688076,0.3302752293577982,0.1743119266055046,1.1515461514375542,0.6697247706422018,0.6357418235502414,0.0,0.0,0.0,0.0,0.8772718906402588,10.51292999657981,9.475053518778083,0.22018348623853212,0.5721928855315038,1.7241982070303679,12.11111068725586,2.6543676376342775,1.0,10.51292999657981,0.2192459703605093,-65.42396465291242,65.42396465291242,0.1903926908068856,9.0,0.04439963,0.060420644,0.89517975,0.015298174,2.0,,,,,,,,,,,,,,,,,,,18.0,0.15923161767423152,0.23368051648139954,0.6070878505706787,shared_road,0.0,parked,shared_road,parked,0.9940202558276332,0.002085532116862676,0.003335901725857185,0.00038585659289977036,0.00017245373674722986,0.9940202558276332,gradient_boosting,parked
VID_20260224_091119_00_005,11,7,17,3.3333332538604736,4.666666507720947,1.3333332538604736,0.7480445504188538,173.33316040039062,482.0850830078125,1.6814513206481934,-0.20983505783050138,-0.4066022692315532,-0.19366775574749398,0.08048775047063828,-4.441454410879395,-9.216825679974576,-3.5956992224754143,-2.7525230231413227,1.5359479552109194,8.816573143005371,2.9425883293151855,3.3951401710510254,17.413347244262695,12.094060779365979,11.471363513455016,13.0340979738408,4.097330612322938,4.097330612322938,0.0,0.0,1.0,0.0,1.1515461514375542,1.0,-10.996991316071336,0.0,0.0,0.0,0.0,-2.0508084297180176,-3.109301268147179,-1.9343571210359332,0.0,10.502454256191236,3.55811237544232,12.750000953674316,2.1340192794799804,1.0,3.109301268147179,12.940286048017215,-27.943984001968644,27.943984001968644,11.237314311600075,1.3333332538604736,0.94139564,0.0031249213,0.05547937,2.2628226e-05,1.0,,,,,,,,,,,,,,,,,,,3.0,0.22177779786288737,0.12769546806812287,0.6505267202854157,shared_road,0.0,adjacent_same,shared_road,parked,0.3427456001200056,0.19531781014343405,0.133161880474745,0.31373610995375056,0.015038599308064695,0.3427456001200056,gradient_boosting,parked
VID_20260224_091119_00_005,12,7,1,4.333333492279053,4.333333492279053,0.0,0.41460809111595154,127.1343994140625,127.1343994140625,1.5280005931854248,-0.21416731414764006,-0.21416731414764006,-0.21416731414764006,0.04947958514094353,-8.592275951759543,-8.592275951759543,-8.592275951759543,-6.562675817530465,6.562675817530465,14.341795921325684,14.341795921325684,14.341795921325684,14.341795921325684,,,,,,,,,,1.1301844018655707,1.0,,0.0,0.0,0.0,0.0,0.0,-8.592275951759543,-6.562675817530465,0.0,,,1000.0,1.5280005931854248,1.0,8.592275951759543,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.21349276416003704,0.17660820186138154,0.6098990201950073,shared_road,0.0,parked,shared_road,parked,0.978019376261458,0.008974142151058066,0.010576498323490831,0.0012318519364700172,0.0011981313275231172,0.978019376261458,gradient_boosting,parked
VID_20260224_091119_00_005,20,2,1,7.916666507720947,7.916666507720947,0.0,0.8492781519889832,159.03115844726562,159.03115844726562,1.6225824356079102,-0.4049718206338815,-0.4049718206338815,-0.4049718206338815,0.10831337422132492,-7.4220487207667505,-7.4220487207667505,-7.4220487207667505,-6.190485328023378,6.190485328023378,6.551601886749268,6.551601886749268,6.551601886749268,6.551601886749268,,,,,,,,,,1.068250231115181,1.0,,0.0,0.0,0.0,0.0,0.0,-7.4220487207667505,-6.190485328023378,0.0,,,1000.0,1.6225824356079102,1.0,7.4220487207667505,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.15022438848391176,0.26577040553092957,0.5840052127838135,shared_road,0.0,parked,shared_road,parked,0.9834292884619371,0.006606043178986655,0.008086675747772044,0.0008926255035707828,0.00098536710773333,0.9834292884619371,gradient_boosting,parked
VID_20260224_091119_00_005,22,2,2,8.0,8.083333015441895,0.08333301544189453,0.3993312120437622,55.070770263671875,55.9017333984375,2.1232869625091553,0.42995862312985145,0.3930317178157238,0.466885528443979,0.02556813880801201,33.368939385438765,33.24309569129945,33.494783079578085,30.979373740055788,30.474253604765572,27.938539505004883,25.669830322265625,30.20724868774414,25.669830322265625,,,,,,,,,,1.3643089301486229,1.0,,0.0,0.5,0.0,1.0,0.030180320143699646,33.526244003112915,31.484493875346004,0.0,,,24.000091552734375,2.2594022393226623,1.0,33.526244003112915,,,,,0.0,0.08173358,0.32622826,0.5920382,0.05493934,1.0,,,,,,,,,,,,,,,,,,,1.0,0.0688940086401999,0.27464847564697265,0.6564575254917144,shared_road,0.0,parked,shared_road,parked,0.9770261379208418,0.00792197237798193,0.012564531271039903,0.002059218395909553,0.000428140034226877,0.9770261379208418,gradient_boosting,parked
