second,timestamp_local,ego_speed_mps,ego_moving,p_separated_path,p_bike_lane,p_shared_road,scene,n_ego_lane,n_adjacent_same,n_oncoming,n_parked,n_cross_side,min_z_ego_lane_m,min_lateral_adjacent_m,min_lateral_oncoming_m,door_zone_parked
68,2026-02-24T09:12:27,5.292748532920472,True,0.5342011095955967,0.017404773377347738,0.44839413911104203,separated_path,0.0,0.0,0.0,2.0,0.0,,,,0
69,2026-02-24T09:12:28,3.551465213058833,True,0.7291682541370392,0.016359954024665058,0.254471798799932,separated_path,0.0,0.0,0.0,2.0,0.0,,,,0
70,2026-02-24T09:12:29,3.035262352494312,True,0.9030137896537781,0.006578291836194694,0.09040794912725687,separated_path,0.0,0.0,0.0,4.0,1.0,,,,0
71,2026-02-24T09:12:30,2.147108089533527,True,0.9705648064613343,0.004960792767815292,0.02447443064302206,separated_path,0.0,0.0,0.0,1.0,1.0,,,,0
72,2026-02-24T09:12:31,1.9519534484195267,True,0.9696534037590027,0.006540479662362486,0.023806138895452023,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
73,2026-02-24T09:12:32,4.051915880938095,True,0.8779499411582947,0.005774136597756297,0.1162759443745017,separated_path,1.0,0.0,0.0,1.0,0.0,2.1991785,,,0
74,2026-02-24T09:12:33,4.0265672335856735,True,0.7923197269439697,0.00634253523312509,0.201337768137455,separated_path,2.0,0.0,0.0,1.0,0.0,1.9790946,,,1
75,2026-02-24T09:12:34,3.2607827507880636,True,0.7872852563858033,0.004726716410368681,0.20798804946243762,separated_path,1.0,0.0,0.0,1.0,0.0,1.3512014,,,0
76,2026-02-24T09:12:35,3.2543521811868237,True,0.7641829729080201,0.0054262767545878885,0.23039075806736947,separated_path,0.0,0.0,0.0,2.0,2.0,,,,0
77,2026-02-24T09:12:36,1.621927782842936,True,0.700875747203827,0.0045208587311208245,0.29460341706871984,separated_path,0.0,0.0,0.0,1.0,4.0,,,,0
78,2026-02-24T09:12:37,1.218197288853259,True,0.7712637186050415,0.007527454476803541,0.22120882645249368,separated_path,0.0,0.0,0.0,1.0,5.0,,,,0
79,2026-02-24T09:12:38,2.4247345386331585,True,0.8495495319366455,0.009556018142029643,0.14089445024728775,separated_path,0.0,0.0,0.0,3.0,6.0,,,,0
80,2026-02-24T09:12:39,3.5080930855989503,True,0.8569311141967774,0.010097649320960045,0.13297121599316597,separated_path,0.0,1.0,0.0,2.0,1.0,,2.029001595864799,,0
81,2026-02-24T09:12:40,3.7286381602635177,True,0.8630387783050537,0.01546635925769806,0.12149484530091285,separated_path,0.0,1.0,0.0,2.0,0.0,,5.391583576388619,,0
82,2026-02-24T09:12:41,5.08504116502554,True,0.8801890015602112,0.028406812436878683,0.09140415862202644,separated_path,0.0,0.0,0.0,4.0,0.0,,,,0
83,2026-02-24T09:12:42,4.233992627393697,True,0.8769149303436279,0.03869844730943441,0.08438659682869912,separated_path,0.0,0.0,0.0,5.0,0.0,,,,0
84,2026-02-24T09:12:43,3.9660895489384114,True,0.8704761743545533,0.0392128087580204,0.09031100273132324,separated_path,0.0,0.0,0.0,7.0,0.0,,,,0
85,2026-02-24T09:12:44,4.5515934911024845,True,0.85252925157547,0.04796156510710716,0.09950916990637779,separated_path,0.0,0.0,0.0,7.0,0.0,,,,0
86,2026-02-24T09:12:45,4.405669953137716,True,0.848374855518341,0.04587187245488167,0.10575327351689338,separated_path,0.0,0.0,0.0,4.0,0.0,,,,0
87,2026-02-24T09:12:46,5.018001831735621,True,0.8927404999732971,0.03557685278356075,0.07168264389038086,separated_path,0.0,0.0,0.0,2.0,0.0,,,,0
88,2026-02-24T09:12:47,5.71575964734423,True,0.9159393668174743,0.02303605983033776,0.0610246017575264,separated_path,0.0,0.0,0.0,6.0,0.0,,,,0
89,2026-02-24T09:12:48,4.652269630309337,True,0.9182669758796692,0.02508297199383378,0.0566500686109066,separated_path,0.0,0.0,0.0,6.0,0.0,,,,0
90,2026-02-24T09:12:49,4.298600871311901,True,0.9311698317527771,0.018987343180924654,0.04984283819794655,separated_path,0.0,0.0,0.0,5.0,0.0,,,,0
91,2026-02-24T09:12:50,4.7334490105743265,True,0.9485556840896606,0.01589599484577775,0.03554831556975842,separated_path,0.0,0.0,0.0,6.0,0.0,,,,0
92,2026-02-24T09:12:51,4.704525662215962,True,0.9530272006988525,0.013188511971384287,0.033784298598766326,separated_path,0.0,0.0,0.0,8.0,0.0,,,,0
93,2026-02-24T09:12:52,5.805836912791422,True,0.9428307414054871,0.01378611996769905,0.043383122980594636,separated_path,0.0,0.0,0.0,9.0,1.0,,,,0
94,2026-02-24T09:12:53,4.0190042790588585,True,0.9376251220703125,0.014833195507526398,0.04754166007041931,separated_path,0.0,0.0,0.0,5.0,1.0,,,,0
95,2026-02-24T09:12:54,3.2817906529978633,True,0.9332504153251648,0.015086689963936806,0.05166287273168564,separated_path,0.0,1.0,0.0,3.0,1.0,,,,0
96,2026-02-24T09:12:55,3.3147865565107235,True,0.9343578338623046,0.01450653513893485,0.05113561674952507,separated_path,0.0,1.0,0.0,4.0,2.0,,,,0
97,2026-02-24T09:12:56,4.818870549342275,True,0.9251033306121826,0.01763386195525527,0.05726280175149441,separated_path,0.0,1.0,0.0,3.0,2.0,,,,0
98,2026-02-24T09:12:57,3.720022772019891,True,0.940319299697876,0.019691313710063697,0.0399893868714571,separated_path,0.0,1.0,0.0,2.0,2.0,,,,0
99,2026-02-24T09:12:58,3.7216067831655257,True,0.9529181003570557,0.016260356176644564,0.030821554362773895,separated_path,0.0,1.0,0.0,1.0,1.0,,,,0
100,2026-02-24T09:12:59,3.262142683691561,True,0.9469060182571412,0.01499819690361619,0.03809579536318779,separated_path,0.0,0.0,0.0,1.0,1.0,,,,0
101,2026-02-24T09:13:00,2.3145905193636596,True,0.9296679735183716,0.014196985540911556,0.05613505803048611,separated_path,0.0,0.0,0.0,2.0,0.0,,,,0
102,2026-02-24T09:13:01,2.110009693326483,True,0.8716946601867676,0.011301729595288634,0.11700361631810666,separated_path,0.0,0.0,0.0,5.0,1.0,,,,0
103,2026-02-24T09:13:02,1.4897582863042638,True,0.7962104320526123,0.01177057302556932,0.19201901145279407,separated_path,0.0,0.0,0.0,4.0,2.0,,,,0
104,2026-02-24T09:13:03,2.35914818339168,True,0.7783844351768494,0.010077547887340188,0.21153804659843445,separated_path,0.0,0.0,0.0,1.0,1.0,,,,0
105,2026-02-24T09:13:04,2.671423411799434,True,0.762608277797699,0.022737240279093386,0.21465452164411544,separated_path,0.0,0.0,0.0,1.0,1.0,,,,0
106,2026-02-24T09:13:05,2.84381448520101,True,0.7720741987228393,0.02817530119791627,0.19975052922964096,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
107,2026-02-24T09:13:06,2.8496335977613443,True,0.8142698884010315,0.04278754023835063,0.1429425969719887,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
108,2026-02-24T09:13:07,3.8695616394290298,True,0.8836131811141967,0.04964549383148551,0.06674135029315949,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
109,2026-02-24T09:13:08,6.829169889812512,True,0.8918209433555603,0.05972363725304604,0.04845544211566448,separated_path,0.0,0.0,0.0,0.0,0.0,,,,0
110,2026-02-24T09:13:09,7.00521795639138,True,0.7775936245918273,0.18617486730217933,0.036231526732444765,separated_path,0.0,0.0,0.0,1.0,0.0,,,,0
111,2026-02-24T09:13:10,8.085196683546558,True,0.6784751832485199,0.28037711456418035,0.04114771485328674,separated_path,0.0,0.0,0.0,1.0,0.0,,,,0
112,2026-02-24T09:13:11,5.886388029656357,True,0.6781630218029022,0.29228246584534645,0.029554520174860953,separated_path,0.0,0.0,0.0,2.0,0.0,,,,0
113,2026-02-24T09:13:12,6.234003107837754,True,0.6279873311519623,0.31875639483332635,0.05325627885758877,separated_path,0.0,0.0,0.0,4.0,0.0,,,,0
114,2026-02-24T09:13:13,8.689796804208374,True,0.6229760944843292,0.3236928224563599,0.05333107784390449,separated_path,0.0,0.0,0.0,3.0,0.0,,,,0
115,2026-02-24T09:13:14,6.762937797232575,True,0.7431863009929657,0.20672432631254195,0.05008935797959566,separated_path,1.0,0.0,0.0,4.0,0.0,30.200764,,,0
116,2026-02-24T09:13:15,5.663625226966383,True,0.837301766872406,0.12167164385318756,0.04102657977491617,separated_path,1.0,0.0,0.0,1.0,0.0,27.886974,,,0
117,2026-02-24T09:13:16,7.105504774213541,True,0.8580945730209351,0.10291386246681214,0.03899154365062714,separated_path,0.0,0.0,0.0,3.0,0.0,,,,0
118,2026-02-24T09:13:17,7.312516815563975,True,0.7423658937215805,0.07230552881956101,0.18532856106758117,separated_path,0.0,0.0,0.0,2.0,0.0,,,,0
119,2026-02-24T09:13:18,6.606818290936536,True,0.5693090356886387,0.058867098204791544,0.371823862940073,separated_path,0.0,1.0,0.0,2.0,0.0,,0.5048050299620302,,0
120,2026-02-24T09:13:19,2.098508513488035,True,0.3995101904496551,0.0355392818339169,0.5649505371227861,shared_road,0.0,1.0,0.0,3.0,0.0,,0.0,,0
121,2026-02-24T09:13:20,1.98378464170798,True,0.22445078585296868,0.02376708621159196,0.7517821418121458,shared_road,0.0,1.0,0.0,4.0,0.0,,0.0,,0
122,2026-02-24T09:13:21,3.448240822978446,True,0.08748872969299555,0.02678793827071786,0.8857233405113221,shared_road,0.0,1.0,0.0,4.0,0.0,,0.8234086660148356,,0
123,2026-02-24T09:13:22,4.123853790056782,True,0.08140448275953531,0.020488187950104476,0.8981073260307312,shared_road,0.0,0.0,0.0,4.0,0.0,,,,0
124,2026-02-24T09:13:23,6.347105468757858,True,0.1039040731266141,0.02722595678642392,0.868869960308075,shared_road,0.0,0.0,0.0,3.0,0.0,,,,0
125,2026-02-24T09:13:24,6.469055564711345,True,0.1048794835805893,0.03241346310824156,0.8627070426940918,shared_road,1.0,0.0,0.0,5.0,0.0,10.39457,,,0
126,2026-02-24T09:13:25,4.294428179933147,True,0.10541689656674862,0.031381640769541266,0.8632014513015747,shared_road,1.0,0.0,0.0,6.0,0.0,11.73456,,,0
127,2026-02-24T09:13:26,4.289817664311937,True,0.05499671455472708,0.02155960537493229,0.9234436750411987,shared_road,0.0,0.0,0.0,5.0,0.0,,,,0
128,2026-02-24T09:13:27,4.481704657982865,True,0.041793683730065825,0.022612073831260203,0.9355942487716675,shared_road,0.0,0.0,0.0,4.0,0.0,,,,1
129,2026-02-24T09:13:28,5.000249841396826,True,0.014801711216568947,0.0159678952768445,0.9692303895950317,shared_road,0.0,0.0,0.0,5.0,0.0,,,,1
130,2026-02-24T09:13:29,4.719024132077136,True,0.013204190321266652,0.011629747971892358,0.9751660585403442,shared_road,0.0,0.0,0.0,7.0,0.0,,,,0
131,2026-02-24T09:13:30,5.171915449930277,True,0.007816278655081988,0.013336236774921417,0.9788474917411805,shared_road,0.0,0.0,0.0,7.0,0.0,,,,1
132,2026-02-24T09:13:31,5.22194794707084,True,0.007423396408557892,0.012400285992771386,0.9801763296127319,shared_road,0.0,0.0,0.0,8.0,0.0,,,,1
133,2026-02-24T09:13:32,5.741022590055941,True,0.02350992411375046,0.010533157410100103,0.9659569263458252,shared_road,1.0,0.0,0.0,11.0,0.0,38.960354,,,2
134,2026-02-24T09:13:33,5.889155064145659,True,0.023384341225028037,0.008432399341836571,0.9681832671165467,shared_road,1.0,0.0,0.0,8.0,0.0,59.93108,,,1
135,2026-02-24T09:13:34,6.0783958493970385,True,0.05175783503800631,0.007153126643970609,0.9410890460014343,shared_road,0.0,0.0,0.0,8.0,0.0,,,,2
136,2026-02-24T09:13:35,5.377146445374715,True,0.0780248693190515,0.009602598519995809,0.9123725295066833,shared_road,0.0,0.0,0.0,8.0,0.0,,,,2
137,2026-02-24T09:13:36,5.22427960397267,True,0.08951191697269678,0.021362158050760627,0.88912593126297,shared_road,0.0,0.0,0.0,7.0,0.0,,,,0
138,2026-02-24T09:13:37,5.4200162283334405,True,0.09088981244713068,0.03206098843365908,0.8770492076873779,shared_road,0.0,0.0,0.0,7.0,0.0,,,,0
139,2026-02-24T09:13:38,5.5799271196473965,True,0.10101693272590637,0.03190988013520837,0.8670732021331787,shared_road,0.0,0.0,0.0,8.0,0.0,,,,0
140,2026-02-24T09:13:39,5.546664312800626,True,0.09292958825826644,0.031182158272713423,0.8758882761001587,shared_road,0.0,0.0,0.0,8.0,0.0,,,,1
141,2026-02-24T09:13:40,5.673884484302581,True,0.09288459867238999,0.025585707370191814,0.8815297245979309,shared_road,0.0,0.0,0.0,11.0,1.0,,,,2
142,2026-02-24T09:13:41,5.442765002727651,True,0.08296562861651183,0.01361296633258462,0.9034214377403259,shared_road,0.0,0.0,0.0,8.0,1.0,,,,1
143,2026-02-24T09:13:42,4.396781704453445,True,0.0703289045020938,0.003751321043819189,0.9259197950363159,shared_road,0.0,0.0,0.0,6.0,2.0,,,,0
144,2026-02-24T09:13:43,4.100416275655278,True,0.061154849641025064,0.003862505406141281,0.9349826693534851,shared_road,0.0,0.0,0.0,10.0,0.0,,,,0
145,2026-02-24T09:13:44,4.189827962485051,True,0.050402370654046534,0.004399811755865813,0.9451978325843811,shared_road,0.0,0.0,0.0,7.0,0.0,,,,1
146,2026-02-24T09:13:45,4.562017488414511,True,0.05478729661554098,0.004527510423213243,0.9406852006912232,shared_road,0.0,0.0,0.0,7.0,0.0,,,,1
147,2026-02-24T09:13:46,4.202206190723096,True,0.07591128572821618,0.004388716025277972,0.9197000026702881,shared_road,0.0,1.0,0.0,9.0,0.0,,3.0865396558584757,,1
148,2026-02-24T09:13:47,4.049064647181332,True,0.1074071355164051,0.005386654799804091,0.8872062206268311,shared_road,0.0,1.0,0.0,5.0,1.0,,3.086201616366486,,0
149,2026-02-24T09:13:48,5.106006074044717,True,0.11724062487483025,0.009382358891889453,0.8733770251274109,shared_road,0.0,1.0,0.0,4.0,1.0,,3.305334690446833,,0
150,2026-02-24T09:13:49,5.058601803190168,True,0.14840501099824904,0.015148273715749384,0.8364467263221741,shared_road,0.0,1.0,0.0,6.0,4.0,,0.5168445577306984,,0
151,2026-02-24T09:13:50,5.042759058750353,True,0.12849548906087876,0.028571067610755563,0.8429334402084351,shared_road,1.0,1.0,0.0,2.0,2.0,1.3243667,0.41584360543119114,,0
152,2026-02-24T09:13:51,3.567726828266765,True,0.10979998558759689,0.03144253753125668,0.8587574601173401,shared_road,1.0,0.0,0.0,3.0,2.0,1.7267038,,,0
153,2026-02-24T09:13:52,2.8462449017010676,True,0.07651481926441192,0.04442480951547623,0.8790603637695312,shared_road,0.0,0.0,0.0,2.0,2.0,,,,0
154,2026-02-24T09:13:53,4.21614376732662,True,0.06578568750992417,0.21037451252341272,0.7238397896289825,shared_road,0.0,0.0,0.0,4.0,0.0,,,,0
155,2026-02-24T09:13:54,4.086369067576113,True,0.025638713408261536,0.2507264450192451,0.7236348450183868,shared_road,0.0,1.0,0.0,6.0,0.0,,,,0
156,2026-02-24T09:13:55,4.62549301118729,True,0.015775360632687807,0.2555277034640312,0.7286969482898712,shared_road,0.0,2.0,0.0,11.0,0.0,,,,1
157,2026-02-24T09:13:56,4.591235197768236,True,0.011842698883265257,0.2620380587875843,0.7261192739009857,shared_road,0.0,0.0,0.0,11.0,0.0,,,,3
158,2026-02-24T09:13:57,4.090847123922139,True,0.008323128707706929,0.25825963243842126,0.7334172666072846,shared_road,0.0,0.0,0.0,9.0,0.0,,,,1
159,2026-02-24T09:13:58,4.6225775071193524,True,0.008656910713762045,0.12344083413481713,0.8679022789001465,shared_road,0.0,0.0,0.0,7.0,0.0,,,,0
160,2026-02-24T09:13:59,4.591513462362724,True,0.006506647495552897,0.13080332800745964,0.8626900434494018,shared_road,0.0,0.0,0.0,6.0,0.0,,,,0
161,2026-02-24T09:14:00,3.4663275394752473,True,0.005800956999883056,0.13965447321534158,0.8545446038246155,shared_road,0.0,0.0,0.0,5.0,0.0,,,,0
162,2026-02-24T09:14:01,3.2984065978733934,True,0.0052904706913977865,0.1685378819704056,0.8261716842651368,shared_road,0.0,0.0,0.0,4.0,0.0,,,,0
163,2026-02-24T09:14:02,3.803901264556674,True,0.0051708485465496775,0.16971942707896231,0.8251097679138184,shared_road,0.0,0.0,0.0,3.0,0.0,,,,0
